work_id,author_id,countries,topic_field_display_name,pub_year
https://openalex.org/W2596664057,https://openalex.org/A5082142384,[],Health Professions,2013
https://openalex.org/W2596664057,https://openalex.org/A5067442409,[],Medicine,2013
https://openalex.org/W2596664057,https://openalex.org/A5067442409,[],"Economics, Econometrics and Finance",2013
https://openalex.org/W2596664057,https://openalex.org/A5067442409,[],Health Professions,2013
https://openalex.org/W2596664057,https://openalex.org/A5038149265,[],Medicine,2013
https://openalex.org/W2596664057,https://openalex.org/A5038149265,[],"Economics, Econometrics and Finance",2013
https://openalex.org/W2596664057,https://openalex.org/A5038149265,[],Health Professions,2013
https://openalex.org/W2596664057,https://openalex.org/A5061976984,[],Medicine,2013
https://openalex.org/W2596664057,https://openalex.org/A5061976984,[],"Economics, Econometrics and Finance",2013
https://openalex.org/W2596664057,https://openalex.org/A5061976984,[],Health Professions,2013
https://openalex.org/W2735334642,https://openalex.org/A5078667435,['US'],Engineering,1994
https://openalex.org/W2735334642,https://openalex.org/A5078667435,['US'],Physics and Astronomy,1994
https://openalex.org/W2735334642,https://openalex.org/A5048793822,['FR'],Engineering,1994
https://openalex.org/W2735334642,https://openalex.org/A5048793822,['FR'],Physics and Astronomy,1994
https://openalex.org/W2735334642,https://openalex.org/A5014806364,[],Engineering,1994
https://openalex.org/W2735334642,https://openalex.org/A5014806364,[],Physics and Astronomy,1994
https://openalex.org/W2988290925,https://openalex.org/A5038138717,['FR'],Engineering,1989
https://openalex.org/W2988290925,https://openalex.org/A5066473612,['FR'],Engineering,1989
https://openalex.org/W2988290925,https://openalex.org/A5057277846,['FR'],Engineering,1989
https://openalex.org/W2988290925,https://openalex.org/A5068340325,['FR'],Engineering,1989
https://openalex.org/W4298033858,https://openalex.org/A5086081407,['FR'],Agricultural and Biological Sciences,2006
https://openalex.org/W4298033858,https://openalex.org/A5086081407,['FR'],Environmental Science,2006
https://openalex.org/W4298033858,https://openalex.org/A5001675233,['FR'],Agricultural and Biological Sciences,2006
https://openalex.org/W4298033858,https://openalex.org/A5001675233,['FR'],Environmental Science,2006
https://openalex.org/W4298033858,https://openalex.org/A5064418905,['FR'],Agricultural and Biological Sciences,2006
https://openalex.org/W4298033858,https://openalex.org/A5064418905,['FR'],Environmental Science,2006
https://openalex.org/W4298033858,https://openalex.org/A5070889432,['FR'],Agricultural and Biological Sciences,2006
https://openalex.org/W4298033858,https://openalex.org/A5070889432,['FR'],Environmental Science,2006
https://openalex.org/W4300621616,https://openalex.org/A5075188277,[],Agricultural and Biological Sciences,2011
https://openalex.org/W4300621616,https://openalex.org/A5048141372,[],Agricultural and Biological Sciences,2011
https://openalex.org/W4308852645,https://openalex.org/A5076492901,['FR'],Medicine,1995
https://openalex.org/W4308852645,https://openalex.org/A5034105751,['FR'],Medicine,1995
https://openalex.org/W4308852645,https://openalex.org/A5058434215,['FR'],Medicine,1995
https://openalex.org/W4308852645,https://openalex.org/A5003200718,['FR'],Medicine,1995
https://openalex.org/W4310876544,https://openalex.org/A5025247376,['FR'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5025247376,['FR'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5032889557,['CH'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5032889557,['CH'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5073015273,['FR'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5073015273,['FR'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5084464885,['FR'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5084464885,['FR'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5045571366,['FR'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5045571366,['FR'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5081161345,['FR'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5081161345,['FR'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5059386871,['FR'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5059386871,['FR'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5069177222,['FR'],Social Sciences,2021
https://openalex.org/W4310876544,https://openalex.org/A5069177222,['FR'],Earth and Planetary Sciences,2021
https://openalex.org/W4310876545,https://openalex.org/A5073015273,[],Arts and Humanities,2022
https://openalex.org/W4310876545,https://openalex.org/A5039878789,['CH'],Arts and Humanities,2022
https://openalex.org/W4310876545,https://openalex.org/A5032889557,['CH'],Arts and Humanities,2022
https://openalex.org/W4310876545,https://openalex.org/A5059386871,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876545,https://openalex.org/A5069177222,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876545,https://openalex.org/A5081161345,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876545,https://openalex.org/A5025247376,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876545,https://openalex.org/A5084464885,['FR'],Arts and Humanities,2022
https://openalex.org/W3125277786,https://openalex.org/A5042201932,['FR'],Earth and Planetary Sciences,2006
https://openalex.org/W3125277786,https://openalex.org/A5003590264,['FR'],Earth and Planetary Sciences,2006
https://openalex.org/W3125277786,https://openalex.org/A5077012884,['FR'],Earth and Planetary Sciences,2006
https://openalex.org/W3125277786,https://openalex.org/A5037876134,['FR'],Earth and Planetary Sciences,2006
https://openalex.org/W3125277786,https://openalex.org/A5089117881,['FR'],Earth and Planetary Sciences,2006
https://openalex.org/W3125277786,https://openalex.org/A5051504261,['FR'],Earth and Planetary Sciences,2006
https://openalex.org/W3125277786,https://openalex.org/A5083790651,['FR'],Earth and Planetary Sciences,2006
https://openalex.org/W2797787477,https://openalex.org/A5062458891,['FR'],Psychology,1989
https://openalex.org/W2797787477,https://openalex.org/A5062458891,['FR'],Computer Science,1989
https://openalex.org/W2797787477,https://openalex.org/A5062458891,['FR'],Neuroscience,1989
https://openalex.org/W2797787477,https://openalex.org/A5026293871,['FR'],Psychology,1989
https://openalex.org/W2797787477,https://openalex.org/A5026293871,['FR'],Computer Science,1989
https://openalex.org/W2797787477,https://openalex.org/A5026293871,['FR'],Neuroscience,1989
https://openalex.org/W2610398849,https://openalex.org/A5075143773,['FR'],Engineering,2013
https://openalex.org/W2610398849,https://openalex.org/A5022410815,['FR'],Engineering,2013
https://openalex.org/W2610398849,https://openalex.org/A5028378587,['FR'],Engineering,2013
https://openalex.org/W2610398849,https://openalex.org/A5089549565,['FR'],Engineering,2013
https://openalex.org/W2097023409,https://openalex.org/A5064310107,[],Engineering,1983
https://openalex.org/W2237077209,https://openalex.org/A5060385514,['FR'],Computer Science,2001
https://openalex.org/W2530286843,https://openalex.org/A5048554068,[],Arts and Humanities,2009
https://openalex.org/W2530286843,https://openalex.org/A5048554068,[],Social Sciences,2009
https://openalex.org/W2619154757,https://openalex.org/A5012415676,[],Social Sciences,2011
https://openalex.org/W2619154757,https://openalex.org/A5012415676,[],Arts and Humanities,2011
https://openalex.org/W2619154757,https://openalex.org/A5091056404,[],Social Sciences,2011
https://openalex.org/W2619154757,https://openalex.org/A5091056404,[],Arts and Humanities,2011
https://openalex.org/W2619154757,https://openalex.org/A5088768701,[],Social Sciences,2011
https://openalex.org/W2619154757,https://openalex.org/A5088768701,[],Arts and Humanities,2011
https://openalex.org/W2626873376,https://openalex.org/A5006588101,['FR'],Mathematics,2005
https://openalex.org/W2626873376,https://openalex.org/A5006588101,['FR'],Engineering,2005
https://openalex.org/W2626873376,https://openalex.org/A5006588101,['FR'],Computer Science,2005
https://openalex.org/W2626873376,https://openalex.org/A5042189127,[],Mathematics,2005
https://openalex.org/W2626873376,https://openalex.org/A5042189127,[],Engineering,2005
https://openalex.org/W2626873376,https://openalex.org/A5042189127,[],Computer Science,2005
https://openalex.org/W2626873376,https://openalex.org/A5024723244,[],Mathematics,2005
https://openalex.org/W2626873376,https://openalex.org/A5024723244,[],Engineering,2005
https://openalex.org/W2626873376,https://openalex.org/A5024723244,[],Computer Science,2005
https://openalex.org/W2626873376,https://openalex.org/A5054790087,[],Mathematics,2005
https://openalex.org/W2626873376,https://openalex.org/A5054790087,[],Engineering,2005
https://openalex.org/W2626873376,https://openalex.org/A5054790087,[],Computer Science,2005
https://openalex.org/W2735349989,https://openalex.org/A5046035189,['GR'],Computer Science,2001
https://openalex.org/W2735349989,https://openalex.org/A5046035189,['GR'],Engineering,2001
https://openalex.org/W2735349989,https://openalex.org/A5084582688,['AT'],Computer Science,2001
https://openalex.org/W2735349989,https://openalex.org/A5084582688,['AT'],Engineering,2001
https://openalex.org/W2735349989,https://openalex.org/A5004643947,['GR'],Computer Science,2001
https://openalex.org/W2735349989,https://openalex.org/A5004643947,['GR'],Engineering,2001
https://openalex.org/W2735349989,https://openalex.org/A5021204173,['AT'],Computer Science,2001
https://openalex.org/W2735349989,https://openalex.org/A5021204173,['AT'],Engineering,2001
https://openalex.org/W2735349989,https://openalex.org/A5086263228,['AT'],Computer Science,2001
https://openalex.org/W2735349989,https://openalex.org/A5086263228,['AT'],Engineering,2001
https://openalex.org/W2788355510,https://openalex.org/A5016303776,['FR'],Engineering,2017
https://openalex.org/W2788355510,https://openalex.org/A5016303776,['FR'],Computer Science,2017
https://openalex.org/W2788355510,https://openalex.org/A5068623131,['US'],Engineering,2017
https://openalex.org/W2788355510,https://openalex.org/A5068623131,['US'],Computer Science,2017
https://openalex.org/W2946538067,https://openalex.org/A5037871344,[],Physics and Astronomy,1989
https://openalex.org/W2972147487,https://openalex.org/A5013588337,[],Engineering,2017
https://openalex.org/W2972147487,https://openalex.org/A5030682262,[],Engineering,2017
https://openalex.org/W2972147487,https://openalex.org/A5081273109,[],Engineering,2017
https://openalex.org/W2972147487,https://openalex.org/A5086524103,[],Engineering,2017
https://openalex.org/W2972147487,https://openalex.org/A5071550120,[],Engineering,2017
https://openalex.org/W3034752666,https://openalex.org/A5022988101,['FR'],Social Sciences,2008
https://openalex.org/W3034752666,https://openalex.org/A5022988101,['FR'],Psychology,2008
https://openalex.org/W3034752666,https://openalex.org/A5022988101,['FR'],Computer Science,2008
https://openalex.org/W3092503138,https://openalex.org/A5035751082,['FR'],Arts and Humanities,2014
https://openalex.org/W3119584079,https://openalex.org/A5035751082,['FR'],Social Sciences,2014
https://openalex.org/W3119584079,https://openalex.org/A5035751082,['FR'],Arts and Humanities,2014
https://openalex.org/W4280575593,https://openalex.org/A5076911126,[],Medicine,2022
https://openalex.org/W4280575593,https://openalex.org/A5076911126,[],Agricultural and Biological Sciences,2022
https://openalex.org/W4280575593,https://openalex.org/A5076911126,[],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4280575593,https://openalex.org/A5004382819,['FR'],Medicine,2022
https://openalex.org/W4280575593,https://openalex.org/A5004382819,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4280575593,https://openalex.org/A5004382819,['FR'],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4280575593,https://openalex.org/A5072903448,[],Medicine,2022
https://openalex.org/W4280575593,https://openalex.org/A5072903448,[],Agricultural and Biological Sciences,2022
https://openalex.org/W4280575593,https://openalex.org/A5072903448,[],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4280575593,https://openalex.org/A5087943601,['FR'],Medicine,2022
https://openalex.org/W4280575593,https://openalex.org/A5087943601,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4280575593,https://openalex.org/A5087943601,['FR'],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4280575593,https://openalex.org/A5065102328,[],Medicine,2022
https://openalex.org/W4280575593,https://openalex.org/A5065102328,[],Agricultural and Biological Sciences,2022
https://openalex.org/W4280575593,https://openalex.org/A5065102328,[],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4288283413,https://openalex.org/A5047160739,['FR'],Social Sciences,2019
https://openalex.org/W4288283413,https://openalex.org/A5047160739,['FR'],Arts and Humanities,2019
https://openalex.org/W4288283413,https://openalex.org/A5023755831,['FR'],Social Sciences,2019
https://openalex.org/W4288283413,https://openalex.org/A5023755831,['FR'],Arts and Humanities,2019
https://openalex.org/W4288283413,https://openalex.org/A5046831178,[],Social Sciences,2019
https://openalex.org/W4288283413,https://openalex.org/A5046831178,[],Arts and Humanities,2019
https://openalex.org/W4291339166,https://openalex.org/A5056494363,['FR'],Arts and Humanities,1994
https://openalex.org/W4291339166,https://openalex.org/A5056494363,['FR'],Social Sciences,1994
https://openalex.org/W4292766512,https://openalex.org/A5034858413,['FR'],Nursing,2013
https://openalex.org/W4294071969,https://openalex.org/A5046427077,['FR'],Physics and Astronomy,2011
https://openalex.org/W4297957431,https://openalex.org/A5042167707,[],Agricultural and Biological Sciences,1996
https://openalex.org/W4297957431,https://openalex.org/A5086188970,[],Agricultural and Biological Sciences,1996
https://openalex.org/W4298267611,https://openalex.org/A5015496092,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5026907168,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5000595812,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5006541578,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5075591389,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5010698355,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5072739783,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5051229572,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5030405676,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5024008059,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5012731496,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5053888845,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5071728186,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5058921267,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298267611,https://openalex.org/A5070481632,[],Agricultural and Biological Sciences,1999
https://openalex.org/W4298430872,https://openalex.org/A5072659501,['FR'],Social Sciences,1986
https://openalex.org/W4299318397,https://openalex.org/A5056669658,['IT'],"Biochemistry, Genetics and Molecular Biology",2007
https://openalex.org/W4299318397,https://openalex.org/A5056669658,['IT'],Agricultural and Biological Sciences,2007
https://openalex.org/W4299318397,https://openalex.org/A5005060708,[],"Biochemistry, Genetics and Molecular Biology",2007
https://openalex.org/W4299318397,https://openalex.org/A5005060708,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4299318397,https://openalex.org/A5080569543,['ZA'],"Biochemistry, Genetics and Molecular Biology",2007
https://openalex.org/W4299318397,https://openalex.org/A5080569543,['ZA'],Agricultural and Biological Sciences,2007
https://openalex.org/W4300417842,https://openalex.org/A5033138364,[],"Biochemistry, Genetics and Molecular Biology",1994
https://openalex.org/W4300417842,https://openalex.org/A5033138364,[],Medicine,1994
https://openalex.org/W4300417842,https://openalex.org/A5033138364,[],Agricultural and Biological Sciences,1994
https://openalex.org/W4300417842,https://openalex.org/A5010775736,[],"Biochemistry, Genetics and Molecular Biology",1994
https://openalex.org/W4300417842,https://openalex.org/A5010775736,[],Medicine,1994
https://openalex.org/W4300417842,https://openalex.org/A5010775736,[],Agricultural and Biological Sciences,1994
https://openalex.org/W4300417842,https://openalex.org/A5049620113,[],"Biochemistry, Genetics and Molecular Biology",1994
https://openalex.org/W4300417842,https://openalex.org/A5049620113,[],Medicine,1994
https://openalex.org/W4300417842,https://openalex.org/A5049620113,[],Agricultural and Biological Sciences,1994
https://openalex.org/W4300640066,https://openalex.org/A5074413293,['IN'],Agricultural and Biological Sciences,2011
https://openalex.org/W4300640066,https://openalex.org/A5074413293,['IN'],"Pharmacology, Toxicology and Pharmaceutics",2011
https://openalex.org/W4300640066,https://openalex.org/A5027475511,['IN'],Agricultural and Biological Sciences,2011
https://openalex.org/W4300640066,https://openalex.org/A5027475511,['IN'],"Pharmacology, Toxicology and Pharmaceutics",2011
https://openalex.org/W4302075272,https://openalex.org/A5069632319,[],Agricultural and Biological Sciences,1996
https://openalex.org/W4302075272,https://openalex.org/A5069632319,[],"Biochemistry, Genetics and Molecular Biology",1996
https://openalex.org/W4302075272,https://openalex.org/A5088679496,['FR'],Agricultural and Biological Sciences,1996
https://openalex.org/W4302075272,https://openalex.org/A5088679496,['FR'],"Biochemistry, Genetics and Molecular Biology",1996
https://openalex.org/W4302075272,https://openalex.org/A5039927384,['FR'],Agricultural and Biological Sciences,1996
https://openalex.org/W4302075272,https://openalex.org/A5039927384,['FR'],"Biochemistry, Genetics and Molecular Biology",1996
https://openalex.org/W4302075272,https://openalex.org/A5068356874,[],Agricultural and Biological Sciences,1996
https://openalex.org/W4302075272,https://openalex.org/A5068356874,[],"Biochemistry, Genetics and Molecular Biology",1996
https://openalex.org/W4311883399,https://openalex.org/A5032122043,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4311883399,https://openalex.org/A5031871612,[],Agricultural and Biological Sciences,2022
https://openalex.org/W4311883399,https://openalex.org/A5083008473,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4311883399,https://openalex.org/A5018628204,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4311883399,https://openalex.org/A5039970666,['GP'],Agricultural and Biological Sciences,2022
https://openalex.org/W4311883399,https://openalex.org/A5076793466,[],Agricultural and Biological Sciences,2022
https://openalex.org/W2788026420,https://openalex.org/A5026293871,['FR'],Computer Science,1978
https://openalex.org/W4291328591,https://openalex.org/A5056494363,['FR'],Arts and Humanities,2002
https://openalex.org/W4292133196,https://openalex.org/A5048863777,['FR'],Agricultural and Biological Sciences,2012
https://openalex.org/W4296980565,https://openalex.org/A5077419406,['FR'],Nursing,2010
https://openalex.org/W4296980565,https://openalex.org/A5034858413,['FR'],Nursing,2010
https://openalex.org/W4296980565,https://openalex.org/A5004205620,['FR'],Nursing,2010
https://openalex.org/W4298411058,https://openalex.org/A5043914517,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4298411058,https://openalex.org/A5044344152,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4298411058,https://openalex.org/A5003548134,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4298411058,https://openalex.org/A5090667744,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4298411058,https://openalex.org/A5061426537,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4298411058,https://openalex.org/A5034202002,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4298411058,https://openalex.org/A5075563768,[],Agricultural and Biological Sciences,2007
https://openalex.org/W4302585028,https://openalex.org/A5081475982,[],Agricultural and Biological Sciences,1998
https://openalex.org/W4302585028,https://openalex.org/A5069185888,[],Agricultural and Biological Sciences,1998
https://openalex.org/W4302585028,https://openalex.org/A5039938811,['FR'],Agricultural and Biological Sciences,1998
https://openalex.org/W4302585028,https://openalex.org/A5050773690,[],Agricultural and Biological Sciences,1998
https://openalex.org/W4302585028,https://openalex.org/A5060226874,[],Agricultural and Biological Sciences,1998
https://openalex.org/W4302585028,https://openalex.org/A5049776020,[],Agricultural and Biological Sciences,1998
https://openalex.org/W4310876535,https://openalex.org/A5039878789,['CH'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5039878789,['CH'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5039878789,['CH'],Social Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5073015273,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5073015273,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5073015273,['FR'],Social Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5009963841,['CH'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5009963841,['CH'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5009963841,['CH'],Social Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5081161345,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5081161345,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5081161345,['FR'],Social Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5069177222,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5069177222,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5069177222,['FR'],Social Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5025247376,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5025247376,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5025247376,['FR'],Social Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5084464885,['FR'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5084464885,['FR'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5084464885,['FR'],Social Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5032889557,['CH'],Agricultural and Biological Sciences,2022
https://openalex.org/W4310876535,https://openalex.org/A5032889557,['CH'],Arts and Humanities,2022
https://openalex.org/W4310876535,https://openalex.org/A5032889557,['CH'],Social Sciences,2022
https://openalex.org/W2776923162,https://openalex.org/A5012415676,[],Psychology,2010
https://openalex.org/W2776923162,https://openalex.org/A5012415676,[],Medicine,2010
https://openalex.org/W4292455791,https://openalex.org/A5073639443,['CN'],Agricultural and Biological Sciences,2011
https://openalex.org/W4292455791,https://openalex.org/A5035137731,['CN'],Agricultural and Biological Sciences,2011
https://openalex.org/W4292455791,https://openalex.org/A5052449511,['CN'],Agricultural and Biological Sciences,2011
https://openalex.org/W4292455791,https://openalex.org/A5042399202,['JP'],Agricultural and Biological Sciences,2011
https://openalex.org/W4292455791,https://openalex.org/A5008510812,[],Agricultural and Biological Sciences,2011
https://openalex.org/W4292455791,https://openalex.org/A5091068098,['CN'],Agricultural and Biological Sciences,2011
https://openalex.org/W4292455791,https://openalex.org/A5006455766,['CN'],Agricultural and Biological Sciences,2011
https://openalex.org/W1567449440,https://openalex.org/A5061847496,[],Environmental Science,2000
https://openalex.org/W1567449440,https://openalex.org/A5056213120,[],Environmental Science,2000
https://openalex.org/W1567449440,https://openalex.org/A5070729556,[],Environmental Science,2000
https://openalex.org/W149518714,https://openalex.org/A5020257486,[],Earth and Planetary Sciences,1969
https://openalex.org/W149518714,https://openalex.org/A5020257486,[],Environmental Science,1969
https://openalex.org/W149518714,https://openalex.org/A5018948829,[],Earth and Planetary Sciences,1969
https://openalex.org/W149518714,https://openalex.org/A5018948829,[],Environmental Science,1969
https://openalex.org/W2942593344,https://openalex.org/A5088977531,['IT'],Medicine,2019
https://openalex.org/W2942593344,https://openalex.org/A5051380036,[],Medicine,2019
https://openalex.org/W2942593344,https://openalex.org/A5089992437,[],Medicine,2019
https://openalex.org/W2942593344,https://openalex.org/A5066817482,[],Medicine,2019
https://openalex.org/W2942593344,https://openalex.org/A5031580796,['IT'],Medicine,2019
https://openalex.org/W4310893266,https://openalex.org/A5043422518,['FR'],Computer Science,2022
https://openalex.org/W4310893266,https://openalex.org/A5043422518,['FR'],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4310893266,https://openalex.org/A5018628204,['FR'],Computer Science,2022
https://openalex.org/W4310893266,https://openalex.org/A5018628204,['FR'],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4310893266,https://openalex.org/A5032122043,['FR'],Computer Science,2022
https://openalex.org/W4310893266,https://openalex.org/A5032122043,['FR'],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4310893266,https://openalex.org/A5083008473,['FR'],Computer Science,2022
https://openalex.org/W4310893266,https://openalex.org/A5083008473,['FR'],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4310893266,https://openalex.org/A5033098979,['FR'],Computer Science,2022
https://openalex.org/W4310893266,https://openalex.org/A5033098979,['FR'],"Biochemistry, Genetics and Molecular Biology",2022
https://openalex.org/W4310911472,https://openalex.org/A5036822328,['FR'],Computer Science,2022
https://openalex.org/W4310911472,https://openalex.org/A5018628204,['FR'],Computer Science,2022
https://openalex.org/W4310911472,https://openalex.org/A5004960813,"['FR', 'US']",Computer Science,2022
https://openalex.org/W4392148986,https://openalex.org/A5081838644,[],Computer Science,2024
https://openalex.org/W4392148986,https://openalex.org/A5033807512,[],Computer Science,2024
https://openalex.org/W2185335199,https://openalex.org/A5058034388,['IN'],Agricultural and Biological Sciences,2011
https://openalex.org/W2185335199,https://openalex.org/A5058034388,['IN'],"Biochemistry, Genetics and Molecular Biology",2011
https://openalex.org/W2185335199,https://openalex.org/A5023345441,['IN'],Agricultural and Biological Sciences,2011
https://openalex.org/W2185335199,https://openalex.org/A5023345441,['IN'],"Biochemistry, Genetics and Molecular Biology",2011
https://openalex.org/W4299565517,https://openalex.org/A5055131205,[],Materials Science,2015
https://openalex.org/W4299565517,https://openalex.org/A5055131205,[],Engineering,2015
https://openalex.org/W4293583038,https://openalex.org/A5055131205,[],Chemistry,2015
https://openalex.org/W4323803553,https://openalex.org/A5069945694,['FR'],Computer Science,2015
https://openalex.org/W4323803553,https://openalex.org/A5069945694,['FR'],Arts and Humanities,2015
https://openalex.org/W4323803555,https://openalex.org/A5069945694,['FR'],Social Sciences,2014
https://openalex.org/W4323803555,https://openalex.org/A5069945694,['FR'],Arts and Humanities,2014
https://openalex.org/W4323803555,https://openalex.org/A5046117814,[],Social Sciences,2014
https://openalex.org/W4323803555,https://openalex.org/A5046117814,[],Arts and Humanities,2014
https://openalex.org/W4323927377,https://openalex.org/A5006804812,['FR'],Social Sciences,2020
https://openalex.org/W2735173719,https://openalex.org/A5020523482,['IN'],"Biochemistry, Genetics and Molecular Biology",2011
https://openalex.org/W2735173719,https://openalex.org/A5020523482,['IN'],Agricultural and Biological Sciences,2011
https://openalex.org/W2735173719,https://openalex.org/A5030486922,['IN'],"Biochemistry, Genetics and Molecular Biology",2011
https://openalex.org/W2735173719,https://openalex.org/A5030486922,['IN'],Agricultural and Biological Sciences,2011
https://openalex.org/W2627055036,https://openalex.org/A5071300631,['DE'],Earth and Planetary Sciences,2011
https://openalex.org/W2627055036,https://openalex.org/A5071300631,['DE'],Environmental Science,2011
https://openalex.org/W2627055036,https://openalex.org/A5017166615,['DE'],Earth and Planetary Sciences,2011
https://openalex.org/W2627055036,https://openalex.org/A5017166615,['DE'],Environmental Science,2011
https://openalex.org/W2627055036,https://openalex.org/A5084991967,['DE'],Earth and Planetary Sciences,2011
https://openalex.org/W2627055036,https://openalex.org/A5084991967,['DE'],Environmental Science,2011
https://openalex.org/W2627055036,https://openalex.org/A5015768435,['FR'],Earth and Planetary Sciences,2011
https://openalex.org/W2627055036,https://openalex.org/A5015768435,['FR'],Environmental Science,2011
https://openalex.org/W2724961885,https://openalex.org/A5060725062,['FR'],"Biochemistry, Genetics and Molecular Biology",2013
https://openalex.org/W2724961885,https://openalex.org/A5060725062,['FR'],Agricultural and Biological Sciences,2013
https://openalex.org/W2945914322,https://openalex.org/A5029695574,[],Engineering,2015
https://openalex.org/W2945914322,https://openalex.org/A5050082885,['FR'],Engineering,2015
https://openalex.org/W2945914322,https://openalex.org/A5019561502,[],Engineering,2015
