work_id,referenced_work_id
https://openalex.org/W2017373404,https://openalex.org/W1991071771
https://openalex.org/W2017373404,https://openalex.org/W1991130140
https://openalex.org/W2017373404,https://openalex.org/W1993930516
https://openalex.org/W2017373404,https://openalex.org/W1994927889
https://openalex.org/W2017373404,https://openalex.org/W1999013850
https://openalex.org/W2017373404,https://openalex.org/W2001350377
https://openalex.org/W2017373404,https://openalex.org/W2001881651
https://openalex.org/W2017373404,https://openalex.org/W2002500966
https://openalex.org/W2017373404,https://openalex.org/W2004229504
https://openalex.org/W2017373404,https://openalex.org/W2004660649
https://openalex.org/W2017373404,https://openalex.org/W2006125377
https://openalex.org/W2017373404,https://openalex.org/W2007129827
https://openalex.org/W2017373404,https://openalex.org/W2009256994
https://openalex.org/W2017373404,https://openalex.org/W2009310930
https://openalex.org/W2017373404,https://openalex.org/W2011026719
https://openalex.org/W2017373404,https://openalex.org/W2011987033
https://openalex.org/W2017373404,https://openalex.org/W2014806496
https://openalex.org/W2017373404,https://openalex.org/W2014918686
https://openalex.org/W2017373404,https://openalex.org/W2015407598
https://openalex.org/W2017373404,https://openalex.org/W2018549815
https://openalex.org/W2017373404,https://openalex.org/W2019601828
https://openalex.org/W2017373404,https://openalex.org/W2020430806
https://openalex.org/W2017373404,https://openalex.org/W2022444135
https://openalex.org/W2017373404,https://openalex.org/W2022707256
https://openalex.org/W2017373404,https://openalex.org/W2023120273
https://openalex.org/W2017373404,https://openalex.org/W2023658564
https://openalex.org/W2017373404,https://openalex.org/W2024129919
https://openalex.org/W2017373404,https://openalex.org/W2025406635
https://openalex.org/W2017373404,https://openalex.org/W2026019118
https://openalex.org/W2017373404,https://openalex.org/W2026823408
https://openalex.org/W2017373404,https://openalex.org/W2027588478
https://openalex.org/W2017373404,https://openalex.org/W2029805256
https://openalex.org/W2017373404,https://openalex.org/W2030522563
https://openalex.org/W2017373404,https://openalex.org/W2031656452
https://openalex.org/W2017373404,https://openalex.org/W2034136287
https://openalex.org/W2017373404,https://openalex.org/W2034521643
https://openalex.org/W2017373404,https://openalex.org/W2034683890
https://openalex.org/W2017373404,https://openalex.org/W2037713927
https://openalex.org/W2017373404,https://openalex.org/W2038397250
https://openalex.org/W2017373404,https://openalex.org/W2039630367
https://openalex.org/W2017373404,https://openalex.org/W2040202474
https://openalex.org/W2017373404,https://openalex.org/W2040293663
https://openalex.org/W2017373404,https://openalex.org/W2041993809
https://openalex.org/W2017373404,https://openalex.org/W2045183965
https://openalex.org/W2017373404,https://openalex.org/W2045490787
https://openalex.org/W2017373404,https://openalex.org/W2046594172
https://openalex.org/W2017373404,https://openalex.org/W2046703284
https://openalex.org/W2017373404,https://openalex.org/W2049839352
https://openalex.org/W2017373404,https://openalex.org/W2052132387
https://openalex.org/W2017373404,https://openalex.org/W2052577691
https://openalex.org/W2017373404,https://openalex.org/W2053261059
https://openalex.org/W2017373404,https://openalex.org/W2054322039
https://openalex.org/W2017373404,https://openalex.org/W2059231518
https://openalex.org/W2017373404,https://openalex.org/W2059719081
https://openalex.org/W2017373404,https://openalex.org/W2061591054
https://openalex.org/W2017373404,https://openalex.org/W2061755142
https://openalex.org/W2017373404,https://openalex.org/W2062324879
https://openalex.org/W2017373404,https://openalex.org/W2063063527
https://openalex.org/W2017373404,https://openalex.org/W2063205759
https://openalex.org/W2017373404,https://openalex.org/W2063601781
https://openalex.org/W2017373404,https://openalex.org/W2064204375
https://openalex.org/W2017373404,https://openalex.org/W2065390824
https://openalex.org/W2017373404,https://openalex.org/W2067145302
https://openalex.org/W2017373404,https://openalex.org/W2067194028
https://openalex.org/W2017373404,https://openalex.org/W2067965450
https://openalex.org/W2017373404,https://openalex.org/W2068349733
https://openalex.org/W2017373404,https://openalex.org/W2069793993
https://openalex.org/W2017373404,https://openalex.org/W2072287978
https://openalex.org/W2017373404,https://openalex.org/W2076978205
https://openalex.org/W2017373404,https://openalex.org/W2079715228
https://openalex.org/W2017373404,https://openalex.org/W2080064179
https://openalex.org/W2017373404,https://openalex.org/W2081006343
https://openalex.org/W2017373404,https://openalex.org/W2082199583
https://openalex.org/W2017373404,https://openalex.org/W2082703773
https://openalex.org/W2017373404,https://openalex.org/W2085023954
https://openalex.org/W2017373404,https://openalex.org/W2087191876
https://openalex.org/W2017373404,https://openalex.org/W2088470004
https://openalex.org/W2017373404,https://openalex.org/W2091851662
https://openalex.org/W2017373404,https://openalex.org/W2103618198
https://openalex.org/W2017373404,https://openalex.org/W2103964288
https://openalex.org/W2017373404,https://openalex.org/W2106736247
https://openalex.org/W2017373404,https://openalex.org/W2118558980
https://openalex.org/W2017373404,https://openalex.org/W2118745556
https://openalex.org/W2017373404,https://openalex.org/W2124017072
https://openalex.org/W2017373404,https://openalex.org/W2126405738
https://openalex.org/W2017373404,https://openalex.org/W2127959346
https://openalex.org/W2017373404,https://openalex.org/W2128858343
https://openalex.org/W2017373404,https://openalex.org/W2133983724
https://openalex.org/W2017373404,https://openalex.org/W2134737353
https://openalex.org/W2017373404,https://openalex.org/W2137739821
https://openalex.org/W2017373404,https://openalex.org/W2139033805
https://openalex.org/W2017373404,https://openalex.org/W2147752992
https://openalex.org/W2017373404,https://openalex.org/W2148466322
https://openalex.org/W2017373404,https://openalex.org/W2149563709
https://openalex.org/W2017373404,https://openalex.org/W2152861206
https://openalex.org/W2017373404,https://openalex.org/W2157750571
https://openalex.org/W2017373404,https://openalex.org/W2160917955
https://openalex.org/W2017373404,https://openalex.org/W2163291490
https://openalex.org/W2017373404,https://openalex.org/W2168509556
https://openalex.org/W2017373404,https://openalex.org/W2171690732
https://openalex.org/W2017373404,https://openalex.org/W2313377382
https://openalex.org/W2017373404,https://openalex.org/W2323033848
https://openalex.org/W2017373404,https://openalex.org/W2329573625
https://openalex.org/W2017373404,https://openalex.org/W2334286264
https://openalex.org/W2017373404,https://openalex.org/W2339383437
https://openalex.org/W2017373404,https://openalex.org/W2414995323
https://openalex.org/W2017373404,https://openalex.org/W2483966432
https://openalex.org/W2017373404,https://openalex.org/W2782175582
https://openalex.org/W2017373404,https://openalex.org/W3026264292
https://openalex.org/W2017373404,https://openalex.org/W4233298376
https://openalex.org/W2017373404,https://openalex.org/W4235027074
https://openalex.org/W2017373404,https://openalex.org/W4238272561
https://openalex.org/W2017373404,https://openalex.org/W4242835199
https://openalex.org/W2017373404,https://openalex.org/W4242982570
https://openalex.org/W2017373404,https://openalex.org/W4248387811
https://openalex.org/W2017373404,https://openalex.org/W4248999784
https://openalex.org/W2017373404,https://openalex.org/W4250457363
https://openalex.org/W2017373404,https://openalex.org/W4251362760
https://openalex.org/W1602705471,https://openalex.org/W153675611
https://openalex.org/W1602705471,https://openalex.org/W1827997632
https://openalex.org/W1602705471,https://openalex.org/W1995738406
https://openalex.org/W1602705471,https://openalex.org/W2073306712
https://openalex.org/W1602705471,https://openalex.org/W2300336138
https://openalex.org/W1602705471,https://openalex.org/W2461026157
https://openalex.org/W1602705471,https://openalex.org/W2463366056
https://openalex.org/W2069931259,https://openalex.org/W1964564532
https://openalex.org/W2069931259,https://openalex.org/W2050122665
https://openalex.org/W2069931259,https://openalex.org/W2119322241
https://openalex.org/W2069931259,https://openalex.org/W2175978804
https://openalex.org/W2069931259,https://openalex.org/W2257909428
https://openalex.org/W2107511958,https://openalex.org/W1911644064
https://openalex.org/W2107511958,https://openalex.org/W1971944773
https://openalex.org/W2107511958,https://openalex.org/W1974312975
https://openalex.org/W2107511958,https://openalex.org/W1978209745
https://openalex.org/W2107511958,https://openalex.org/W1988071509
https://openalex.org/W2107511958,https://openalex.org/W1999289086
https://openalex.org/W2107511958,https://openalex.org/W2028793756
https://openalex.org/W2107511958,https://openalex.org/W2029587569
https://openalex.org/W2107511958,https://openalex.org/W2038857571
https://openalex.org/W2107511958,https://openalex.org/W2044125692
https://openalex.org/W2107511958,https://openalex.org/W2048963722
https://openalex.org/W2107511958,https://openalex.org/W2056008971
https://openalex.org/W2107511958,https://openalex.org/W2057275400
https://openalex.org/W2107511958,https://openalex.org/W2060387648
https://openalex.org/W2107511958,https://openalex.org/W2062665964
https://openalex.org/W2107511958,https://openalex.org/W2076172245
https://openalex.org/W2107511958,https://openalex.org/W2077240363
https://openalex.org/W2107511958,https://openalex.org/W2081336561
https://openalex.org/W2107511958,https://openalex.org/W2083510699
https://openalex.org/W2107511958,https://openalex.org/W2088480355
https://openalex.org/W2107511958,https://openalex.org/W2162802179
https://openalex.org/W2107511958,https://openalex.org/W2336478335
https://openalex.org/W2107511958,https://openalex.org/W2341329900
https://openalex.org/W2107511958,https://openalex.org/W2400345455
https://openalex.org/W2107511958,https://openalex.org/W2460538581
https://openalex.org/W2015302615,https://openalex.org/W101697280
https://openalex.org/W2015302615,https://openalex.org/W177592247
https://openalex.org/W2015302615,https://openalex.org/W1232999273
https://openalex.org/W2015302615,https://openalex.org/W1577643024
https://openalex.org/W2015302615,https://openalex.org/W1972102214
https://openalex.org/W2015302615,https://openalex.org/W1975879440
https://openalex.org/W2015302615,https://openalex.org/W1979586133
https://openalex.org/W2015302615,https://openalex.org/W1982888068
https://openalex.org/W2015302615,https://openalex.org/W1984915571
https://openalex.org/W2015302615,https://openalex.org/W1986606044
https://openalex.org/W2015302615,https://openalex.org/W1990594631
https://openalex.org/W2015302615,https://openalex.org/W1991480317
https://openalex.org/W2015302615,https://openalex.org/W1991578824
https://openalex.org/W2015302615,https://openalex.org/W1995772643
https://openalex.org/W2015302615,https://openalex.org/W2019889843
https://openalex.org/W2015302615,https://openalex.org/W2023352389
https://openalex.org/W2015302615,https://openalex.org/W2026833080
https://openalex.org/W2015302615,https://openalex.org/W2030680498
https://openalex.org/W2015302615,https://openalex.org/W2032242846
https://openalex.org/W2015302615,https://openalex.org/W2033454961
https://openalex.org/W2015302615,https://openalex.org/W2035297504
https://openalex.org/W2015302615,https://openalex.org/W2042770971
https://openalex.org/W2015302615,https://openalex.org/W2043661802
https://openalex.org/W2015302615,https://openalex.org/W2044441980
https://openalex.org/W2015302615,https://openalex.org/W2049263515
https://openalex.org/W2015302615,https://openalex.org/W2056327029
https://openalex.org/W2015302615,https://openalex.org/W2065319043
https://openalex.org/W2015302615,https://openalex.org/W2067025156
https://openalex.org/W2015302615,https://openalex.org/W2083025816
https://openalex.org/W2015302615,https://openalex.org/W2084590095
https://openalex.org/W2015302615,https://openalex.org/W2087750513
https://openalex.org/W2015302615,https://openalex.org/W2088823631
https://openalex.org/W2015302615,https://openalex.org/W2123547262
https://openalex.org/W2015302615,https://openalex.org/W2124218512
https://openalex.org/W2015302615,https://openalex.org/W2127150045
https://openalex.org/W2015302615,https://openalex.org/W2132353550
https://openalex.org/W2015302615,https://openalex.org/W2159743452
https://openalex.org/W2015302615,https://openalex.org/W2259948211
https://openalex.org/W2015302615,https://openalex.org/W2282872866
https://openalex.org/W2015302615,https://openalex.org/W2403018037
https://openalex.org/W2015302615,https://openalex.org/W2413651354
https://openalex.org/W2015302615,https://openalex.org/W2419147505
https://openalex.org/W2015302615,https://openalex.org/W2419221786
https://openalex.org/W2015302615,https://openalex.org/W2426385327
https://openalex.org/W2015302615,https://openalex.org/W2443781209
https://openalex.org/W2078149708,https://openalex.org/W2009334285
https://openalex.org/W2078149708,https://openalex.org/W2037502999
https://openalex.org/W2078149708,https://openalex.org/W2037930155
https://openalex.org/W2078149708,https://openalex.org/W2048243397
https://openalex.org/W2078149708,https://openalex.org/W2057237898
https://openalex.org/W2078149708,https://openalex.org/W2066510833
https://openalex.org/W2078149708,https://openalex.org/W2083712809
https://openalex.org/W2078149708,https://openalex.org/W2094436230
https://openalex.org/W2078149708,https://openalex.org/W2095152134
https://openalex.org/W2078149708,https://openalex.org/W2143966128
https://openalex.org/W2078149708,https://openalex.org/W2144473121
https://openalex.org/W2078149708,https://openalex.org/W2178990521
https://openalex.org/W2078149708,https://openalex.org/W4213301554
https://openalex.org/W2045628945,https://openalex.org/W1964616544
https://openalex.org/W2045628945,https://openalex.org/W1992416267
https://openalex.org/W2045628945,https://openalex.org/W1999167579
https://openalex.org/W2045628945,https://openalex.org/W1999598388
https://openalex.org/W2045628945,https://openalex.org/W2013993523
https://openalex.org/W2045628945,https://openalex.org/W2036489046
https://openalex.org/W2045628945,https://openalex.org/W2048059131
https://openalex.org/W2045628945,https://openalex.org/W2075413432
https://openalex.org/W2045628945,https://openalex.org/W2075808891
https://openalex.org/W2045628945,https://openalex.org/W2085433462
https://openalex.org/W2045628945,https://openalex.org/W2086033296
https://openalex.org/W2045628945,https://openalex.org/W2093111301
https://openalex.org/W2045628945,https://openalex.org/W2139700059
https://openalex.org/W2045628945,https://openalex.org/W2149126540
https://openalex.org/W2045628945,https://openalex.org/W2167712534
https://openalex.org/W2045628945,https://openalex.org/W2168247650
https://openalex.org/W2045628945,https://openalex.org/W2409367408
https://openalex.org/W2045628945,https://openalex.org/W2415225429
https://openalex.org/W2043840923,https://openalex.org/W1866273988
https://openalex.org/W2043840923,https://openalex.org/W2005557667
https://openalex.org/W2043840923,https://openalex.org/W2016537683
https://openalex.org/W2043840923,https://openalex.org/W2064319275
https://openalex.org/W2043840923,https://openalex.org/W2068988534
https://openalex.org/W2043840923,https://openalex.org/W2075026737
https://openalex.org/W2043840923,https://openalex.org/W2318841795
https://openalex.org/W2010365859,https://openalex.org/W2023926848
https://openalex.org/W2010365859,https://openalex.org/W2024191422
https://openalex.org/W2010365859,https://openalex.org/W2097861592
https://openalex.org/W2010365859,https://openalex.org/W2165825732
https://openalex.org/W2010365859,https://openalex.org/W2328537144
https://openalex.org/W2010365859,https://openalex.org/W4242835038
https://openalex.org/W2010365859,https://openalex.org/W4254983301
https://openalex.org/W2073674775,https://openalex.org/W1985848134
https://openalex.org/W2073674775,https://openalex.org/W2058610221
https://openalex.org/W2073674775,https://openalex.org/W2082237442
https://openalex.org/W2073674775,https://openalex.org/W2093058736
https://openalex.org/W2073674775,https://openalex.org/W4245508962
https://openalex.org/W1964367219,https://openalex.org/W1964616544
https://openalex.org/W1964367219,https://openalex.org/W2036489046
https://openalex.org/W1964367219,https://openalex.org/W2075808891
https://openalex.org/W1964367219,https://openalex.org/W2087584350
https://openalex.org/W1964367219,https://openalex.org/W2120982758
https://openalex.org/W1964367219,https://openalex.org/W2121978407
https://openalex.org/W1964367219,https://openalex.org/W2145374967
https://openalex.org/W1964367219,https://openalex.org/W2163610720
https://openalex.org/W1964367219,https://openalex.org/W2167712534
https://openalex.org/W1964367219,https://openalex.org/W2171912211
https://openalex.org/W1964367219,https://openalex.org/W2402254890
https://openalex.org/W1964367219,https://openalex.org/W2409382586
https://openalex.org/W1964367219,https://openalex.org/W2410612373
https://openalex.org/W1964367219,https://openalex.org/W2410621156
https://openalex.org/W1964367219,https://openalex.org/W2425364097
https://openalex.org/W1964367219,https://openalex.org/W2430754880
https://openalex.org/W1964367219,https://openalex.org/W2467693035
https://openalex.org/W2078218553,https://openalex.org/W15806750
https://openalex.org/W2078218553,https://openalex.org/W2016106209
https://openalex.org/W2078218553,https://openalex.org/W2022708259
https://openalex.org/W2078218553,https://openalex.org/W2038928892
https://openalex.org/W2078218553,https://openalex.org/W2046591435
https://openalex.org/W2078218553,https://openalex.org/W2077173353
https://openalex.org/W2078218553,https://openalex.org/W2096790060
https://openalex.org/W2078218553,https://openalex.org/W2276966515
https://openalex.org/W2078218553,https://openalex.org/W2346668221
https://openalex.org/W2078218553,https://openalex.org/W2413019571
https://openalex.org/W2078218553,https://openalex.org/W4233871318
https://openalex.org/W2078218553,https://openalex.org/W4240054199
https://openalex.org/W2139700059,https://openalex.org/W5907418
https://openalex.org/W2139700059,https://openalex.org/W2007533828
https://openalex.org/W2139700059,https://openalex.org/W2015392578
https://openalex.org/W2139700059,https://openalex.org/W2030735633
https://openalex.org/W2139700059,https://openalex.org/W2058310950
https://openalex.org/W2139700059,https://openalex.org/W2070923217
https://openalex.org/W2139700059,https://openalex.org/W2072475938
https://openalex.org/W2139700059,https://openalex.org/W2091507985
https://openalex.org/W2139700059,https://openalex.org/W2093111301
https://openalex.org/W2139700059,https://openalex.org/W2167712534
https://openalex.org/W2139700059,https://openalex.org/W2404260619
https://openalex.org/W2139700059,https://openalex.org/W2414920234
https://openalex.org/W2139700059,https://openalex.org/W2431419316
https://openalex.org/W2139700059,https://openalex.org/W2431451354
https://openalex.org/W1981962130,https://openalex.org/W30503033
https://openalex.org/W1981962130,https://openalex.org/W81237941
https://openalex.org/W1981962130,https://openalex.org/W1966340091
https://openalex.org/W1981962130,https://openalex.org/W1966465334
https://openalex.org/W1981962130,https://openalex.org/W1972843182
https://openalex.org/W1981962130,https://openalex.org/W1984968805
https://openalex.org/W1981962130,https://openalex.org/W1996926926
https://openalex.org/W1981962130,https://openalex.org/W2024488602
https://openalex.org/W1981962130,https://openalex.org/W2044545980
https://openalex.org/W1981962130,https://openalex.org/W2075439182
https://openalex.org/W1981962130,https://openalex.org/W2075808891
https://openalex.org/W1981962130,https://openalex.org/W2145755109
https://openalex.org/W1981962130,https://openalex.org/W2163610720
https://openalex.org/W1981962130,https://openalex.org/W2171912211
https://openalex.org/W1981962130,https://openalex.org/W2397951957
https://openalex.org/W1981962130,https://openalex.org/W2405222292
https://openalex.org/W1981962130,https://openalex.org/W2410070754
https://openalex.org/W1981962130,https://openalex.org/W2410621156
https://openalex.org/W1981962130,https://openalex.org/W2414612950
https://openalex.org/W1981962130,https://openalex.org/W2416872344
https://openalex.org/W1981962130,https://openalex.org/W2425364097
https://openalex.org/W1981962130,https://openalex.org/W2430754880
https://openalex.org/W1981962130,https://openalex.org/W2474820701
https://openalex.org/W2038856380,https://openalex.org/W1576018780
https://openalex.org/W2038856380,https://openalex.org/W1971080343
https://openalex.org/W2038856380,https://openalex.org/W1972725254
https://openalex.org/W2038856380,https://openalex.org/W1973634181
https://openalex.org/W2038856380,https://openalex.org/W1973836541
https://openalex.org/W2038856380,https://openalex.org/W1974896731
https://openalex.org/W2038856380,https://openalex.org/W1976310442
https://openalex.org/W2038856380,https://openalex.org/W1989828067
https://openalex.org/W2038856380,https://openalex.org/W1991630775
https://openalex.org/W2038856380,https://openalex.org/W1992043968
https://openalex.org/W2038856380,https://openalex.org/W1994019346
https://openalex.org/W2038856380,https://openalex.org/W1994353214
https://openalex.org/W2038856380,https://openalex.org/W1996030617
https://openalex.org/W2038856380,https://openalex.org/W2003736611
https://openalex.org/W2038856380,https://openalex.org/W2007658949
https://openalex.org/W2038856380,https://openalex.org/W2016366655
https://openalex.org/W2038856380,https://openalex.org/W2029145788
https://openalex.org/W2038856380,https://openalex.org/W2030276460
https://openalex.org/W2038856380,https://openalex.org/W2031135193
https://openalex.org/W2038856380,https://openalex.org/W2035461471
https://openalex.org/W2038856380,https://openalex.org/W2040837725
https://openalex.org/W2038856380,https://openalex.org/W2041393814
https://openalex.org/W2038856380,https://openalex.org/W2045109684
https://openalex.org/W2038856380,https://openalex.org/W2049537514
https://openalex.org/W2038856380,https://openalex.org/W2050190123
https://openalex.org/W2038856380,https://openalex.org/W2067407365
https://openalex.org/W2038856380,https://openalex.org/W2068035701
https://openalex.org/W2038856380,https://openalex.org/W2069988560
https://openalex.org/W2038856380,https://openalex.org/W2082086978
https://openalex.org/W2038856380,https://openalex.org/W2083009406
https://openalex.org/W2038856380,https://openalex.org/W2085513517
https://openalex.org/W2038856380,https://openalex.org/W2091459675
https://openalex.org/W2038856380,https://openalex.org/W2091708250
https://openalex.org/W2038856380,https://openalex.org/W2091775405
https://openalex.org/W2038856380,https://openalex.org/W2094977330
https://openalex.org/W2038856380,https://openalex.org/W2100892522
https://openalex.org/W2038856380,https://openalex.org/W2133795748
https://openalex.org/W2038856380,https://openalex.org/W2169904128
https://openalex.org/W2038856380,https://openalex.org/W2320581553
https://openalex.org/W2038856380,https://openalex.org/W4206552432
https://openalex.org/W2038856380,https://openalex.org/W4244118947
https://openalex.org/W2062374686,https://openalex.org/W1964786637
https://openalex.org/W2062374686,https://openalex.org/W1971948405
https://openalex.org/W2062374686,https://openalex.org/W1977867852
https://openalex.org/W2062374686,https://openalex.org/W1983617109
https://openalex.org/W2062374686,https://openalex.org/W1992613252
https://openalex.org/W2062374686,https://openalex.org/W2008818767
https://openalex.org/W2062374686,https://openalex.org/W2008949978
https://openalex.org/W2062374686,https://openalex.org/W2014754618
https://openalex.org/W2062374686,https://openalex.org/W2024995185
https://openalex.org/W2062374686,https://openalex.org/W2035297504
https://openalex.org/W2062374686,https://openalex.org/W2043700258
https://openalex.org/W2062374686,https://openalex.org/W2054447838
https://openalex.org/W2062374686,https://openalex.org/W2077043792
https://openalex.org/W2062374686,https://openalex.org/W2085708086
https://openalex.org/W2062374686,https://openalex.org/W2091473852
https://openalex.org/W2062374686,https://openalex.org/W2099171992
https://openalex.org/W2062374686,https://openalex.org/W2108184824
https://openalex.org/W2062374686,https://openalex.org/W2132263699
https://openalex.org/W2062374686,https://openalex.org/W4242693443
https://openalex.org/W2101022276,https://openalex.org/W1941078833
https://openalex.org/W2101022276,https://openalex.org/W1965156822
https://openalex.org/W2101022276,https://openalex.org/W1965498083
https://openalex.org/W2101022276,https://openalex.org/W1966574044
https://openalex.org/W2101022276,https://openalex.org/W1979612208
https://openalex.org/W2101022276,https://openalex.org/W1984003959
https://openalex.org/W2101022276,https://openalex.org/W1985405633
https://openalex.org/W2101022276,https://openalex.org/W1988939855
https://openalex.org/W2101022276,https://openalex.org/W1989263077
https://openalex.org/W2101022276,https://openalex.org/W2007779766
https://openalex.org/W2101022276,https://openalex.org/W2008090517
https://openalex.org/W2101022276,https://openalex.org/W2016790302
https://openalex.org/W2101022276,https://openalex.org/W2018242882
https://openalex.org/W2101022276,https://openalex.org/W2021576622
https://openalex.org/W2101022276,https://openalex.org/W2025679161
https://openalex.org/W2101022276,https://openalex.org/W2025882793
https://openalex.org/W2101022276,https://openalex.org/W2027676253
https://openalex.org/W2101022276,https://openalex.org/W2049028437
https://openalex.org/W2101022276,https://openalex.org/W2050218459
https://openalex.org/W2101022276,https://openalex.org/W2050819977
https://openalex.org/W2101022276,https://openalex.org/W2053751446
https://openalex.org/W2101022276,https://openalex.org/W2056301931
https://openalex.org/W2101022276,https://openalex.org/W2065274412
https://openalex.org/W2101022276,https://openalex.org/W2065692256
https://openalex.org/W2101022276,https://openalex.org/W2073326676
https://openalex.org/W2101022276,https://openalex.org/W2077111716
https://openalex.org/W2101022276,https://openalex.org/W2080207494
https://openalex.org/W2101022276,https://openalex.org/W2080616129
https://openalex.org/W2101022276,https://openalex.org/W2085218038
https://openalex.org/W2101022276,https://openalex.org/W2087812715
https://openalex.org/W2101022276,https://openalex.org/W2089797673
https://openalex.org/W2101022276,https://openalex.org/W2091387869
https://openalex.org/W2101022276,https://openalex.org/W2092449622
https://openalex.org/W2101022276,https://openalex.org/W2118815087
https://openalex.org/W2101022276,https://openalex.org/W2127865639
https://openalex.org/W2101022276,https://openalex.org/W2131890646
https://openalex.org/W2101022276,https://openalex.org/W2147541606
https://openalex.org/W2101022276,https://openalex.org/W2164385421
https://openalex.org/W2101022276,https://openalex.org/W2322979714
https://openalex.org/W2101022276,https://openalex.org/W2326192473
https://openalex.org/W2101022276,https://openalex.org/W2327241236
https://openalex.org/W2101022276,https://openalex.org/W2327530704
https://openalex.org/W2101022276,https://openalex.org/W2410899077
https://openalex.org/W2101022276,https://openalex.org/W2414360298
https://openalex.org/W2101022276,https://openalex.org/W2417171572
https://openalex.org/W2101022276,https://openalex.org/W2417446326
https://openalex.org/W2101022276,https://openalex.org/W2435391695
https://openalex.org/W2057419219,https://openalex.org/W2124544957
https://openalex.org/W2141723108,https://openalex.org/W1968436252
https://openalex.org/W2141723108,https://openalex.org/W1968710126
https://openalex.org/W2141723108,https://openalex.org/W1978834120
https://openalex.org/W2141723108,https://openalex.org/W1988041955
https://openalex.org/W2141723108,https://openalex.org/W1988622121
https://openalex.org/W2141723108,https://openalex.org/W1996649149
https://openalex.org/W2141723108,https://openalex.org/W1999886355
https://openalex.org/W2141723108,https://openalex.org/W2002546477
https://openalex.org/W2141723108,https://openalex.org/W2013221356
https://openalex.org/W2141723108,https://openalex.org/W2014558089
https://openalex.org/W2141723108,https://openalex.org/W2017636510
https://openalex.org/W2141723108,https://openalex.org/W2019445932
https://openalex.org/W2141723108,https://openalex.org/W2053786866
https://openalex.org/W2141723108,https://openalex.org/W2067587083
https://openalex.org/W2141723108,https://openalex.org/W2071561823
https://openalex.org/W2141723108,https://openalex.org/W2072105121
https://openalex.org/W2141723108,https://openalex.org/W2078394136
https://openalex.org/W2141723108,https://openalex.org/W2086885624
https://openalex.org/W2141723108,https://openalex.org/W2088141349
https://openalex.org/W2141723108,https://openalex.org/W2089338158
https://openalex.org/W2141723108,https://openalex.org/W2101644649
https://openalex.org/W2141723108,https://openalex.org/W2102182663
https://openalex.org/W2141723108,https://openalex.org/W2105724107
https://openalex.org/W2141723108,https://openalex.org/W2107528653
https://openalex.org/W2141723108,https://openalex.org/W2134106172
https://openalex.org/W2141723108,https://openalex.org/W2146269918
https://openalex.org/W2141723108,https://openalex.org/W2155664589
https://openalex.org/W2141723108,https://openalex.org/W2162260859
https://openalex.org/W2141723108,https://openalex.org/W2165172030
https://openalex.org/W2141723108,https://openalex.org/W2165411663
https://openalex.org/W2141723108,https://openalex.org/W2166176365
https://openalex.org/W2141723108,https://openalex.org/W2168709372
https://openalex.org/W2141723108,https://openalex.org/W2324773345
https://openalex.org/W2141723108,https://openalex.org/W2335275686
https://openalex.org/W2141723108,https://openalex.org/W2738313407
https://openalex.org/W2141723108,https://openalex.org/W2949446639
https://openalex.org/W2141723108,https://openalex.org/W2950391863
https://openalex.org/W2141723108,https://openalex.org/W2951263354
https://openalex.org/W2141723108,https://openalex.org/W2951320528
https://openalex.org/W2141723108,https://openalex.org/W2952121638
https://openalex.org/W2141723108,https://openalex.org/W2952731267
https://openalex.org/W2141723108,https://openalex.org/W2953069058
https://openalex.org/W2141723108,https://openalex.org/W3210392154
https://openalex.org/W2141723108,https://openalex.org/W4249979235
https://openalex.org/W2141723108,https://openalex.org/W4252388688
https://openalex.org/W2141723108,https://openalex.org/W4255797480
https://openalex.org/W1972532250,https://openalex.org/W1521278527
https://openalex.org/W1972532250,https://openalex.org/W2018693112
https://openalex.org/W1972532250,https://openalex.org/W2027273149
https://openalex.org/W1972532250,https://openalex.org/W2039850467
https://openalex.org/W1972532250,https://openalex.org/W2069355594
https://openalex.org/W1972532250,https://openalex.org/W2076404701
https://openalex.org/W1972532250,https://openalex.org/W2077119451
https://openalex.org/W1972532250,https://openalex.org/W2077315423
https://openalex.org/W1972532250,https://openalex.org/W4238354736
https://openalex.org/W1975202923,https://openalex.org/W1529533655
https://openalex.org/W1975202923,https://openalex.org/W1975836438
https://openalex.org/W1975202923,https://openalex.org/W1979072573
https://openalex.org/W1975202923,https://openalex.org/W1985136123
https://openalex.org/W1975202923,https://openalex.org/W1989227076
https://openalex.org/W1975202923,https://openalex.org/W2009701801
https://openalex.org/W1975202923,https://openalex.org/W2027030812
https://openalex.org/W1975202923,https://openalex.org/W2048754050
https://openalex.org/W1975202923,https://openalex.org/W2052232201
https://openalex.org/W1975202923,https://openalex.org/W2054818990
https://openalex.org/W1975202923,https://openalex.org/W2063714540
https://openalex.org/W1975202923,https://openalex.org/W2067541122
https://openalex.org/W1975202923,https://openalex.org/W2091473852
https://openalex.org/W1975202923,https://openalex.org/W2106410997
https://openalex.org/W1975202923,https://openalex.org/W2123084683
https://openalex.org/W2055514134,https://openalex.org/W1909685389
https://openalex.org/W2055514134,https://openalex.org/W1969732071
https://openalex.org/W2055514134,https://openalex.org/W1971751269
https://openalex.org/W2055514134,https://openalex.org/W1972878941
https://openalex.org/W2055514134,https://openalex.org/W1977430169
